mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_learning_rate,param_max_depth,param_min_child_weight,param_n_estimators,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
5.189164638519287,0.10025579921683633,0.06861448287963867,0.001089898369675526,0.6488135039273247,0.22455680991172586,4,4,800,0.9236547993389047,"{'colsample_bytree': np.float64(0.6488135039273247), 'learning_rate': np.float64(0.22455680991172586), 'max_depth': 4, 'min_child_weight': 4, 'n_estimators': 800, 'subsample': np.float64(0.9236547993389047)}",0.8459925100111572,0.8217030210774859,0.834763704566768,0.8160651568366235,0.8263378259139431,0.8289724436811955,0.010484322867786578,94
5.165315008163452,0.11014254796697022,0.05288915634155274,0.003335695836859266,0.7458941130666561,0.14127616337880775,7,9,900,0.7726562945801132,"{'colsample_bytree': np.float64(0.7458941130666561), 'learning_rate': np.float64(0.14127616337880775), 'max_depth': 7, 'min_child_weight': 9, 'n_estimators': 900, 'subsample': np.float64(0.7726562945801132)}",0.8689176274206243,0.8413458627757934,0.8938829223293119,0.8588362255402342,0.8663233792972196,0.8658612034726365,0.017000731195794202,51
0.010239315032958985,0.0007186613449632925,0.0,0.0,0.5776651173213498,0.25365061863264793,9,2,600,1.3360787635373774,"{'colsample_bytree': np.float64(0.5776651173213498), 'learning_rate': np.float64(0.25365061863264793), 'max_depth': 9, 'min_child_weight': 2, 'n_estimators': 600, 'subsample': np.float64(1.3360787635373774)}",,,,,,,,116
0.009969043731689452,0.0007307189961523894,0.0,0.0,0.43739616041726836,0.20445156161535916,1,4,600,1.2781567509498504,"{'colsample_bytree': np.float64(0.43739616041726836), 'learning_rate': np.float64(0.20445156161535916), 'max_depth': 1, 'min_child_weight': 4, 'n_estimators': 600, 'subsample': np.float64(1.2781567509498504)}",,,,,,,,116
0.009531021118164062,0.0012985424081333903,0.0,0.0,0.9700121482468191,0.3035855026698292,9,2,400,1.0204774795512048,"{'colsample_bytree': np.float64(0.9700121482468191), 'learning_rate': np.float64(0.3035855026698292), 'max_depth': 9, 'min_child_weight': 2, 'n_estimators': 400, 'subsample': np.float64(1.0204774795512048)}",,,,,,,,116
5.977497482299805,0.1089870823587752,0.036623144149780275,0.002821598189067585,0.7788795301189603,0.22618979641777504,2,1,1100,0.9146619399905236,"{'colsample_bytree': np.float64(0.7788795301189603), 'learning_rate': np.float64(0.22618979641777504), 'max_depth': 2, 'min_child_weight': 1, 'n_estimators': 1100, 'subsample': np.float64(0.9146619399905236)}",0.8666375485422199,0.8252480085797562,0.8491585001431828,0.8333275662208688,0.8340239450509523,0.8416791137073961,0.014677846294016353,85
0.6618246078491211,0.00705859529285499,0.01731710433959961,0.0006475192873965435,0.36455561210462695,0.242270106830265,8,3,100,0.5187898004363551,"{'colsample_bytree': np.float64(0.36455561210462695), 'learning_rate': np.float64(0.242270106830265), 'max_depth': 8, 'min_child_weight': 3, 'n_estimators': 100, 'subsample': np.float64(0.5187898004363551)}",0.8851225123463731,0.853472768787677,0.9119818911941451,0.8389505008737176,0.8557522621498641,0.8690559870703554,0.026179887575126647,41
0.006913232803344727,0.0008152426812444248,0.0,0.0,0.717635497075877,0.19362871681672641,5,2,500,1.1818202991034834,"{'colsample_bytree': np.float64(0.717635497075877), 'learning_rate': np.float64(0.19362871681672641), 'max_depth': 5, 'min_child_weight': 2, 'n_estimators': 500, 'subsample': np.float64(1.1818202991034834)}",,,,,,,,116
0.00798206329345703,0.0007050675272021297,0.0,0.0,0.459507900573786,0.14110958613980243,2,8,1000,1.4698090677467488,"{'colsample_bytree': np.float64(0.459507900573786), 'learning_rate': np.float64(0.14110958613980243), 'max_depth': 2, 'min_child_weight': 8, 'n_estimators': 1000, 'subsample': np.float64(1.4698090677467488)}",,,,,,,,116
0.007091426849365234,0.00018562827777456511,0.0,0.0,0.7531400357979376,0.061272875540813544,3,1,1500,1.1078306687154678,"{'colsample_bytree': np.float64(0.7531400357979376), 'learning_rate': np.float64(0.061272875540813544), 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 1500, 'subsample': np.float64(1.1078306687154678)}",,,,,,,,116
0.007394218444824218,0.00039162544941050696,0.0,0.0,0.42504722900835246,0.021527627941820417,5,7,500,1.1527903170054907,"{'colsample_bytree': np.float64(0.42504722900835246), 'learning_rate': np.float64(0.021527627941820417), 'max_depth': 5, 'min_child_weight': 7, 'n_estimators': 500, 'subsample': np.float64(1.1527903170054907)}",,,,,,,,116
8.288929986953736,0.22305472840913326,0.06865153312683106,0.003608006422357716,0.7350588736035638,0.30858987030336626,5,9,1500,0.9663107728563063,"{'colsample_bytree': np.float64(0.7350588736035638), 'learning_rate': np.float64(0.30858987030336626), 'max_depth': 5, 'min_child_weight': 9, 'n_estimators': 1500, 'subsample': np.float64(0.9663107728563063)}",0.8585172676243935,0.8200759377621712,0.8696445786161322,0.8056562397273309,0.831437395110642,0.8370662837681339,0.023784184304577606,89
0.6486340045928956,0.01853289901241755,0.015691709518432618,0.00031007834977237164,0.3444255920016027,0.05769087509365592,6,6,100,0.6381829513486138,"{'colsample_bytree': np.float64(0.3444255920016027), 'learning_rate': np.float64(0.05769087509365592), 'max_depth': 6, 'min_child_weight': 6, 'n_estimators': 100, 'subsample': np.float64(0.6381829513486138)}",0.9038064019512027,0.8640720543845841,0.9153363048330225,0.8685011851416115,0.8681032543815637,0.8839638401383969,0.02128047847622611,3
0.006354618072509766,0.00017671345762144367,0.0,0.0,0.2965823616800535,0.12061755119828922,6,1,200,1.337944907498804,"{'colsample_bytree': np.float64(0.2965823616800535), 'learning_rate': np.float64(0.12061755119828922), 'max_depth': 6, 'min_child_weight': 1, 'n_estimators': 200, 'subsample': np.float64(1.337944907498804)}",,,,,,,,116
2.8577532291412355,0.016147277360002658,0.04307084083557129,0.0012815739446119204,0.19609840789396307,0.3029378395040187,3,1,800,0.9511592145209281,"{'colsample_bytree': np.float64(0.19609840789396307), 'learning_rate': np.float64(0.3029378395040187), 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 800, 'subsample': np.float64(0.9511592145209281)}",0.7922057844163257,0.7883624082130409,0.827303987041405,0.7816290074222737,0.8098972300558833,0.7998796834297858,0.016595584944234486,106
5.609652662277222,0.16151148781540547,0.14126296043395997,0.016843570439064984,0.11998766540875874,0.1425132763746536,8,3,1000,0.817983179393976,"{'colsample_bytree': np.float64(0.11998766540875874), 'learning_rate': np.float64(0.1425132763746536), 'max_depth': 8, 'min_child_weight': 3, 'n_estimators': 1000, 'subsample': np.float64(0.817983179393976)}",0.818186142655746,0.7959496977192724,0.8701659390937291,0.7900115053893666,0.8077086108756206,0.816404379146747,0.028579972611717356,103
3.096869707107544,0.0887416004471093,0.031771183013916016,0.0007268066559265954,0.51426299451467,0.029244248904635305,3,4,500,0.7653894909394454,"{'colsample_bytree': np.float64(0.51426299451467), 'learning_rate': np.float64(0.029244248904635305), 'max_depth': 3, 'min_child_weight': 4, 'n_estimators': 500, 'subsample': np.float64(0.7653894909394454)}",0.901852820854343,0.851149445169995,0.9147154814550875,0.8652550217131785,0.8682395024135365,0.880242454321228,0.02396036190720123,7
4.5979382514953615,0.0650114671719039,0.03425407409667969,0.0005575465651135747,0.6232480534666996,0.0381821532275325,2,5,1100,0.7777185612810324,"{'colsample_bytree': np.float64(0.6232480534666996), 'learning_rate': np.float64(0.0381821532275325), 'max_depth': 2, 'min_child_weight': 5, 'n_estimators': 1100, 'subsample': np.float64(0.7777185612810324)}",0.9002614144489323,0.8460130512623139,0.9263012698461277,0.8699934254917905,0.8566735583660616,0.8798485438830452,0.029507913878302237,8
1.39981369972229,0.05333192188863413,0.01771516799926758,0.0005949720312162603,0.10935670485653262,0.2627026239003193,1,1,700,0.7894060929472011,"{'colsample_bytree': np.float64(0.10935670485653262), 'learning_rate': np.float64(0.2627026239003193), 'max_depth': 1, 'min_child_weight': 1, 'n_estimators': 700, 'subsample': np.float64(0.7894060929472011)}",0.8854133332180141,0.8628784995805261,0.9022585729369099,0.8629301545009429,0.8597207564144709,0.8746402633301728,0.016594501994603446,24
3.9688344478607176,0.04657622260815807,0.04415912628173828,0.001022145861138926,0.2831913620071168,0.18595388044302494,9,9,1400,0.5046954761925471,"{'colsample_bytree': np.float64(0.2831913620071168), 'learning_rate': np.float64(0.18595388044302494), 'max_depth': 9, 'min_child_weight': 9, 'n_estimators': 1400, 'subsample': np.float64(0.5046954761925471)}",0.851149445169995,0.8120118750054056,0.892439070776051,0.8358297721413865,0.8456050277686464,0.8474070381722971,0.026199188828733556,75
0.006597661972045898,0.00018390958273547227,0.0,0.0,0.7778165367962301,0.09100239195764945,3,1,900,1.256106693865041,"{'colsample_bytree': np.float64(0.7778165367962301), 'learning_rate': np.float64(0.09100239195764945), 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 900, 'subsample': np.float64(1.256106693865041)}",,,,,,,,116
0.007006311416625976,0.0007456715476559923,0.0,0.0,0.49609827542336227,0.2788115162527231,9,5,400,1.452749011516985,"{'colsample_bytree': np.float64(0.49609827542336227), 'learning_rate': np.float64(0.2788115162527231), 'max_depth': 9, 'min_child_weight': 5, 'n_estimators': 400, 'subsample': np.float64(1.452749011516985)}",,,,,,,,116
0.007910633087158203,0.0010393325264479423,0.0,0.0,0.5471253786176273,0.26392260174133836,7,9,100,1.0812728726358587,"{'colsample_bytree': np.float64(0.5471253786176273), 'learning_rate': np.float64(0.26392260174133836), 'max_depth': 7, 'min_child_weight': 9, 'n_estimators': 100, 'subsample': np.float64(1.0812728726358587)}",,,,,,,,116
0.009175443649291992,0.003040807586216666,0.0,0.0,0.9817353618548528,0.21775947702332976,10,7,600,1.4560836347232238,"{'colsample_bytree': np.float64(0.9817353618548528), 'learning_rate': np.float64(0.21775947702332976), 'max_depth': 10, 'min_child_weight': 7, 'n_estimators': 600, 'subsample': np.float64(1.4560836347232238)}",,,,,,,,116
0.007542991638183593,0.0006164279714316047,0.0,0.0,0.7439901992296374,0.1371565145674539,10,7,600,1.2160745312286432,"{'colsample_bytree': np.float64(0.7439901992296374), 'learning_rate': np.float64(0.1371565145674539), 'max_depth': 10, 'min_child_weight': 7, 'n_estimators': 600, 'subsample': np.float64(1.2160745312286432)}",,,,,,,,116
5.520965051651001,0.09888656826728516,0.10086798667907715,0.012482075078471913,0.3879910043632805,0.12503866751048437,10,3,900,0.6354740642224502,"{'colsample_bytree': np.float64(0.3879910043632805), 'learning_rate': np.float64(0.12503866751048437), 'max_depth': 10, 'min_child_weight': 3, 'n_estimators': 900, 'subsample': np.float64(0.6354740642224502)}",0.8502337378157947,0.829588699284732,0.8658409424273756,0.8275943355421373,0.842903856468105,0.8432323143076289,0.01407815678214323,82
0.006522369384765625,0.00028347868393830783,0.0,0.0,0.39828232595603075,0.18098947321037948,10,2,700,1.1532008198571337,"{'colsample_bytree': np.float64(0.39828232595603075), 'learning_rate': np.float64(0.18098947321037948), 'max_depth': 10, 'min_child_weight': 2, 'n_estimators': 700, 'subsample': np.float64(1.1532008198571337)}",,,,,,,,116
0.007142448425292968,0.00031451712669076183,0.0,0.0,0.7521032700016889,0.1394255306301922,4,7,400,1.3919233550156722,"{'colsample_bytree': np.float64(0.7521032700016889), 'learning_rate': np.float64(0.1394255306301922), 'max_depth': 4, 'min_child_weight': 7, 'n_estimators': 400, 'subsample': np.float64(1.3919233550156722)}",,,,,,,,116
0.007002830505371094,0.0003490396210020502,0.0,0.0,0.9061939890460857,0.2211665750621099,1,9,500,1.2142412995491114,"{'colsample_bytree': np.float64(0.9061939890460857), 'learning_rate': np.float64(0.2211665750621099), 'max_depth': 1, 'min_child_weight': 9, 'n_estimators': 500, 'subsample': np.float64(1.2142412995491114)}",,,,,,,,116
0.0067615509033203125,0.00032453394762568837,0.0,0.0,1.0988470065678666,0.05483449139739813,9,3,1200,1.1155595642838443,"{'colsample_bytree': np.float64(1.0988470065678666), 'learning_rate': np.float64(0.05483449139739813), 'max_depth': 9, 'min_child_weight': 3, 'n_estimators': 1200, 'subsample': np.float64(1.1155595642838443)}",,,,,,,,116
4.952636766433716,0.07700746348304525,0.08968076705932618,0.008031616646478534,0.22381998284944152,0.26440246879667034,5,6,1400,0.6399725854932017,"{'colsample_bytree': np.float64(0.22381998284944152), 'learning_rate': np.float64(0.26440246879667034), 'max_depth': 5, 'min_child_weight': 6, 'n_estimators': 1400, 'subsample': np.float64(0.6399725854932017)}",0.840088521981301,0.7847460668909627,0.8745903986604205,0.8142009377324867,0.818640893441063,0.8264533637412468,0.029845424831589126,96
0.006486225128173828,9.965387815054336e-05,0.0,0.0,0.13322238526617727,0.30477248794755807,8,4,1500,1.222055599470348,"{'colsample_bytree': np.float64(0.13322238526617727), 'learning_rate': np.float64(0.30477248794755807), 'max_depth': 8, 'min_child_weight': 4, 'n_estimators': 1500, 'subsample': np.float64(1.222055599470348)}",,,,,,,,116
0.006992530822753906,0.0007547820779387463,0.0,0.0,0.9663823259286292,0.30265645150086573,8,8,1400,1.229990562424058,"{'colsample_bytree': np.float64(0.9663823259286292), 'learning_rate': np.float64(0.30265645150086573), 'max_depth': 8, 'min_child_weight': 8, 'n_estimators': 1400, 'subsample': np.float64(1.229990562424058)}",,,,,,,,116
2.348950815200806,0.024779704135216712,0.031226396560668945,0.00022867347253235852,0.2716296772614405,0.1663109818612388,2,6,900,0.6794902609178557,"{'colsample_bytree': np.float64(0.2716296772614405), 'learning_rate': np.float64(0.1663109818612388), 'max_depth': 2, 'min_child_weight': 6, 'n_estimators': 900, 'subsample': np.float64(0.6794902609178557)}",0.8523429999740532,0.8369338182510098,0.9100166791632875,0.8459034758386823,0.8492858872990883,0.8588965721052242,0.026075900840437507,64
0.006520986557006836,0.0002270962184355477,0.0,0.0,0.27098659868313146,0.1490352932153449,6,1,1500,1.2044144019235328,"{'colsample_bytree': np.float64(0.27098659868313146), 'learning_rate': np.float64(0.1490352932153449), 'max_depth': 6, 'min_child_weight': 1, 'n_estimators': 1500, 'subsample': np.float64(1.2044144019235328)}",,,,,,,,116
1.8938358306884766,0.026303080198533942,0.040181541442871095,0.0015553311440024767,0.13183892953130785,0.05940824694937383,9,9,500,0.7378928213745086,"{'colsample_bytree': np.float64(0.13183892953130785), 'learning_rate': np.float64(0.05940824694937383), 'max_depth': 9, 'min_child_weight': 9, 'n_estimators': 500, 'subsample': np.float64(0.7378928213745086)}",0.8833246123109124,0.8520089343631347,0.9037505164419826,0.8539507603937784,0.8477568816069483,0.8681583410233513,0.02179769237759136,45
